time,open,high,low,close,volume
2025-10-16 06:55:00+00:00,4220.867,4222.844,4217.845,4222.844,1265
2025-10-16 07:00:00+00:00,4222.776,4227.11,4222.094,4225.207,2041
2025-10-16 07:05:00+00:00,4225.264,4229.207,4224.921,4228.881,1173
2025-10-16 07:10:00+00:00,4228.77,4231.679,4228.173,4231.514,1200
2025-10-16 07:15:00+00:00,4231.541,4233.661,4229.314,4232.548,1264
2025-10-16 07:20:00+00:00,4232.551,4233.289,4229.99,4229.99,1257
2025-10-16 07:25:00+00:00,4229.947,4233.992,4229.008,4233.503,1005
2025-10-16 07:30:00+00:00,4233.525,4233.615,4229.265,4230.392,1035
2025-10-16 07:35:00+00:00,4230.432,4231.415,4226.834,4227.221,1038
2025-10-16 07:40:00+00:00,4227.199,4231.023,4226.829,4230.486,1013
2025-10-16 07:45:00+00:00,4230.465,4231.781,4229.392,4230.478,1023
2025-10-16 07:50:00+00:00,4230.416,4230.679,4228.337,4229.693,900
2025-10-16 07:55:00+00:00,4229.729,4230.791,4225.981,4230.521,1704
2025-10-16 08:00:00+00:00,4230.551,4235.933,4230.124,4233.266,1130
2025-10-16 08:05:00+00:00,4233.23,4233.963,4231.078,4233.399,1310
2025-10-16 08:10:00+00:00,4233.444,4234.376,4231.53,4232.055,998
2025-10-16 08:15:00+00:00,4232.076,4233.503,4231.663,4233.196,854
2025-10-16 08:20:00+00:00,4233.184,4235.611,4232.323,4235.225,779
2025-10-16 08:25:00+00:00,4235.175,4235.175,4230.833,4231.494,935
2025-10-16 08:30:00+00:00,4231.484,4232.386,4229.94,4231.627,1044
2025-10-16 08:35:00+00:00,4231.613,4232.183,4228.415,4230.276,1155
2025-10-16 08:40:00+00:00,4230.272,4233.214,4230.272,4232.385,778
2025-10-16 08:45:00+00:00,4232.35,4234.376,4230.234,4230.377,803
2025-10-16 08:50:00+00:00,4230.396,4232.382,4229.266,4232.143,786
2025-10-16 08:55:00+00:00,4232.232,4233.171,4231.401,4232.869,609
2025-10-16 09:00:00+00:00,4232.903,4234.982,4232.351,4233.974,799
2025-10-16 09:05:00+00:00,4233.971,4234.598,4230.809,4232.093,785
2025-10-16 09:10:00+00:00,4232.124,4232.857,4229.303,4230.206,785
2025-10-16 09:15:00+00:00,4230.158,4231.531,4228.212,4230.777,983
2025-10-16 09:20:00+00:00,4230.807,4231.14,4228.776,4229.849,776
2025-10-16 09:25:00+00:00,4229.898,4230.492,4222.769,4223.437,1883
2025-10-16 09:30:00+00:00,4223.474,4226.208,4222.062,4225.264,1410
2025-10-16 09:35:00+00:00,4225.218,4227.606,4222.697,4227.199,1135
2025-10-16 09:40:00+00:00,4227.227,4227.935,4223.257,4227.322,1223
2025-10-16 09:45:00+00:00,4227.356,4230.721,4227.136,4229.858,963
2025-10-16 09:50:00+00:00,4229.824,4233.988,4229.758,4233.751,846
2025-10-16 09:55:00+00:00,4233.786,4241.682,4233.681,4239.667,1628
2025-10-16 10:00:00+00:00,4239.639,4243.184,4238.623,4240.017,1576
2025-10-16 10:05:00+00:00,4239.982,4242.489,4237.89,4237.977,1365
2025-10-16 10:10:00+00:00,4238.091,4239.549,4235.179,4238.867,1506
2025-10-16 10:15:00+00:00,4238.926,4242.172,4237.894,4239.563,1111
2025-10-16 10:20:00+00:00,4239.496,4240.455,4237.212,4237.417,741
2025-10-16 10:25:00+00:00,4237.455,4240.053,4236.427,4237.642,1043
2025-10-16 10:30:00+00:00,4237.757,4238.664,4234.291,4237.389,1463
2025-10-16 10:35:00+00:00,4237.401,4238.554,4235.876,4237.892,715
2025-10-16 10:40:00+00:00,4237.838,4240.225,4236.634,4239.255,771
2025-10-16 10:45:00+00:00,4239.269,4241.484,4237.857,4240.626,911
2025-10-16 10:50:00+00:00,4240.662,4242.696,4239.935,4242.11,779
2025-10-16 10:55:00+00:00,4242.157,4246.209,4241.114,4242.761,1205
2025-10-16 11:00:00+00:00,4242.802,4243.361,4239.564,4239.955,1128
2025-10-16 11:05:00+00:00,4239.996,4244.77,4239.599,4244.008,1081
2025-10-16 11:10:00+00:00,4243.99,4244.573,4242.471,4242.982,864
2025-10-16 11:15:00+00:00,4243.013,4245.079,4241.931,4244.221,867
2025-10-16 11:20:00+00:00,4244.172,4245.58,4243.243,4244.971,829
2025-10-16 11:25:00+00:00,4244.936,4246.68,4243.137,4244.463,915
2025-10-16 11:30:00+00:00,4244.505,4245.98,4243.603,4244.961,956
2025-10-16 11:35:00+00:00,4244.931,4245.254,4242.442,4243.692,761
2025-10-16 11:40:00+00:00,4243.686,4247.453,4243.463,4246.533,1031
2025-10-16 11:45:00+00:00,4246.64,4247.734,4241.889,4242.404,1137
2025-10-16 11:50:00+00:00,4242.435,4243.347,4240.045,4242.143,1235
2025-10-16 11:55:00+00:00,4242.17,4243.838,4240.657,4240.659,1082
2025-10-16 12:00:00+00:00,4240.703,4242.964,4240.05,4241.369,1325
2025-10-16 12:05:00+00:00,4241.343,4244.328,4240.848,4243.029,1159
2025-10-16 12:10:00+00:00,4243.073,4244.962,4242.511,4244.834,1027
2025-10-16 12:15:00+00:00,4244.916,4245.281,4240.389,4241.474,836
2025-10-16 12:20:00+00:00,4241.508,4242.749,4238.25,4238.98,1668
2025-10-16 12:25:00+00:00,4239.017,4240.332,4236.541,4239.044,1231
2025-10-16 12:30:00+00:00,4239.113,4248.2,4239.113,4246.3,1156
2025-10-16 12:35:00+00:00,4246.375,4251.174,4231.851,4237.501,4272
2025-10-16 12:40:00+00:00,4237.475,4239.322,4227.691,4237.35,4862
2025-10-16 12:45:00+00:00,4237.243,4240.008,4232.919,4239.57,2838
2025-10-16 12:50:00+00:00,4239.602,4240.461,4235.419,4238.441,2159
2025-10-16 12:55:00+00:00,4238.483,4240.026,4233.732,4235.98,2641
2025-10-16 13:00:00+00:00,4235.95,4245.544,4234.779,4242.984,3377
2025-10-16 13:05:00+00:00,4243.031,4245.341,4240.667,4242.37,2541
2025-10-16 13:10:00+00:00,4242.417,4247.246,4241.272,4245.804,2371
2025-10-16 13:15:00+00:00,4245.827,4249.889,4244.325,4248.708,2038
2025-10-16 13:20:00+00:00,4248.668,4254.633,4246.84,4254.35,2292
2025-10-16 13:25:00+00:00,4254.382,4254.812,4246.682,4251.586,2242
2025-10-16 13:30:00+00:00,4251.62,4252.502,4245.367,4248.115,3860
2025-10-16 13:35:00+00:00,4248.056,4256.148,4246.196,4252.844,3725
2025-10-16 13:40:00+00:00,4252.818,4258.793,4249.493,4255.465,3109
2025-10-16 13:45:00+00:00,4255.439,4256.53,4251.947,4253.017,2345
2025-10-16 13:50:00+00:00,4253.033,4256.865,4251.639,4252.912,2349
2025-10-16 13:55:00+00:00,4252.947,4253.003,4243.63,4246.366,2614
2025-10-16 14:00:00+00:00,4246.339,4257.632,4245.4,4256.108,3495
2025-10-16 14:05:00+00:00,4256.207,4262.47,4254.97,4260.723,3025
2025-10-16 14:10:00+00:00,4260.75,4265.685,4259.158,4265.278,2313
2025-10-16 14:15:00+00:00,4265.243,4265.243,4260.492,4262.626,2364
2025-10-16 14:20:00+00:00,4262.598,4262.704,4258.202,4259.447,2298
2025-10-16 14:25:00+00:00,4259.472,4263.667,4255.774,4262.995,2557
2025-10-16 14:30:00+00:00,4262.878,4267.566,4262.495,4265.857,2629
2025-10-16 14:35:00+00:00,4265.902,4267.028,4258.537,4259.367,2489
2025-10-16 14:40:00+00:00,4259.374,4263.168,4258.685,4259.709,2329
2025-10-16 14:45:00+00:00,4259.667,4260.797,4254.117,4258.077,2721
2025-10-16 14:50:00+00:00,4258.049,4264.943,4256.884,4262.655,2096
2025-10-16 14:55:00+00:00,4262.7,4264.106,4260.908,4263.243,1906
2025-10-16 15:00:00+00:00,4263.261,4264.474,4260.812,4262.952,2036
2025-10-16 15:05:00+00:00,4262.942,4271.832,4262.887,4269.852,2681
2025-10-16 15:10:00+00:00,4269.81,4269.976,4266.529,4269.353,1809
2025-10-16 15:15:00+00:00,4269.468,4272.782,4269.36,4271.16,1643
2025-10-16 15:20:00+00:00,4271.107,4272.312,4269.083,4271.737,1432
2025-10-16 15:25:00+00:00,4271.698,4273.363,4269.363,4271.993,1822
2025-10-16 15:30:00+00:00,4272.094,4272.801,4269.33,4270.247,1975
2025-10-16 15:35:00+00:00,4270.21,4273.022,4269.446,4271.481,1768
2025-10-16 15:40:00+00:00,4271.5,4273.176,4267.256,4270.451,2353
2025-10-16 15:45:00+00:00,4270.489,4270.849,4268.736,4270.074,1656
2025-10-16 15:50:00+00:00,4270.113,4276.073,4269.418,4275.6,1543
2025-10-16 15:55:00+00:00,4275.639,4276.033,4270.472,4273.407,2052
2025-10-16 16:00:00+00:00,4273.438,4275.234,4269.385,4272.931,1398
2025-10-16 16:05:00+00:00,4272.973,4278.987,4272.42,4277.577,1776
2025-10-16 16:10:00+00:00,4277.625,4280.285,4275.536,4278.792,1781
2025-10-16 16:15:00+00:00,4278.757,4289.711,4277.973,4284.086,2497
2025-10-16 16:20:00+00:00,4284.139,4290.916,4282.209,4287.025,3447
2025-10-16 16:25:00+00:00,4287.097,4291.916,4284.098,4289.434,3114
2025-10-16 16:30:00+00:00,4289.472,4291.863,4277.744,4277.744,4579
2025-10-16 16:35:00+00:00,4277.696,4279.452,4262.479,4265.802,9788
2025-10-16 16:40:00+00:00,4265.774,4273.937,4261.335,4271.574,7971
2025-10-16 16:45:00+00:00,4271.61,4279.604,4268.533,4276.796,5690
2025-10-16 16:50:00+00:00,4276.761,4280.095,4271.781,4275.119,4261
2025-10-16 16:55:00+00:00,4275.07,4284.555,4275.016,4282.611,4029
2025-10-16 17:00:00+00:00,4282.579,4288.311,4280.742,4284.987,3490
2025-10-16 17:05:00+00:00,4284.957,4287.358,4280.097,4283.672,3448
2025-10-16 17:10:00+00:00,4283.543,4291.436,4282.211,4289.531,3247
2025-10-16 17:15:00+00:00,4289.406,4293.751,4288.765,4292.842,2907
2025-10-16 17:20:00+00:00,4292.902,4295.106,4290.389,4290.885,2689
2025-10-16 17:25:00+00:00,4290.86,4291.909,4287.305,4289.602,2569
2025-10-16 17:30:00+00:00,4289.565,4296.51,4289.088,4294.981,2298
2025-10-16 17:35:00+00:00,4295.006,4298.709,4294.413,4294.837,1857
2025-10-16 17:40:00+00:00,4294.884,4295.372,4288.816,4291.048,2359
2025-10-16 17:45:00+00:00,4291.035,4295.416,4287.393,4294.441,2325
2025-10-16 17:50:00+00:00,4294.407,4295.466,4291.099,4293.13,1727
2025-10-16 17:55:00+00:00,4293.202,4294.568,4291.506,4293.827,1600
2025-10-16 18:00:00+00:00,4293.796,4294.997,4291.865,4292.811,1525
2025-10-16 18:05:00+00:00,4292.872,4293.059,4289.18,4291.472,2081
2025-10-16 18:10:00+00:00,4291.447,4292.153,4284.082,4284.811,2799
2025-10-16 18:15:00+00:00,4284.788,4284.788,4273.39,4281.081,5694
2025-10-16 18:20:00+00:00,4281.054,4291.681,4280.312,4291.423,3358
2025-10-16 18:25:00+00:00,4291.451,4291.799,4283.496,4285.575,2742
2025-10-16 18:30:00+00:00,4285.526,4289.057,4283.002,4285.744,2802
2025-10-16 18:35:00+00:00,4285.789,4292.404,4285.536,4290.901,2068
2025-10-16 18:40:00+00:00,4290.919,4293.347,4288.896,4292.841,1986
2025-10-16 18:45:00+00:00,4292.834,4293.732,4289.507,4289.678,1891
2025-10-16 18:50:00+00:00,4289.638,4292.679,4287.475,4292.279,1877
2025-10-16 18:55:00+00:00,4292.248,4293.943,4289.734,4291.124,1761
2025-10-16 19:00:00+00:00,4291.09,4294.583,4288.556,4289.164,1673
2025-10-16 19:05:00+00:00,4289.196,4292.91,4288.198,4292.836,1339
2025-10-16 19:10:00+00:00,4292.869,4296.077,4291.575,4293.269,1611
2025-10-16 19:15:00+00:00,4293.227,4294.339,4287.719,4293.555,2175
2025-10-16 19:20:00+00:00,4293.514,4295.995,4291.58,4295.447,1356
2025-10-16 19:25:00+00:00,4295.399,4297.025,4294.087,4295.188,1546
2025-10-16 19:30:00+00:00,4295.073,4295.258,4291.604,4293.644,1803
2025-10-16 19:35:00+00:00,4293.686,4294.663,4290.863,4293.193,1668
2025-10-16 19:40:00+00:00,4293.214,4296.886,4292.418,4296.49,1343
2025-10-16 19:45:00+00:00,4296.458,4297.386,4294.441,4296.736,1400
2025-10-16 19:50:00+00:00,4296.702,4309.133,4296.172,4307.233,2449
2025-10-16 19:55:00+00:00,4307.275,4313.043,4306.073,4307.326,3991
2025-10-16 20:00:00+00:00,4307.373,4318.809,4307.373,4314.65,2806
2025-10-16 20:05:00+00:00,4314.694,4318.811,4312.35,4316.415,1986
2025-10-16 20:10:00+00:00,4316.448,4320.631,4316.074,4316.692,1433
2025-10-16 20:15:00+00:00,4316.671,4317.918,4314.633,4315.813,1073
2025-10-16 20:20:00+00:00,4315.809,4317.857,4313.379,4313.688,861
2025-10-16 20:25:00+00:00,4313.719,4317.2,4313.59,4315.656,779
2025-10-16 20:30:00+00:00,4315.624,4316.672,4314.553,4315.167,727
2025-10-16 20:35:00+00:00,4315.132,4315.132,4311.73,4313.001,951
2025-10-16 20:40:00+00:00,4312.966,4318.577,4312.52,4318.09,855
2025-10-16 20:45:00+00:00,4318.086,4325.806,4317.802,4324.708,1492
2025-10-16 20:50:00+00:00,4324.77,4330.586,4321.763,4329.325,1834
2025-10-16 20:55:00+00:00,4329.294,4330.184,4325.927,4329.323,771
2025-10-16 22:00:00+00:00,4345.115,4345.141,4335.519,4337.194,1783
2025-10-16 22:05:00+00:00,4337.25,4353.413,4332.662,4351.659,2794
2025-10-16 22:10:00+00:00,4351.67,4360.414,4349.21,4349.796,4016
2025-10-16 22:15:00+00:00,4349.839,4380.074,4349.161,4368.987,4051
2025-10-16 22:20:00+00:00,4369.103,4371.2,4357.808,4360.45,3552
2025-10-16 22:25:00+00:00,4360.422,4367.916,4359.927,4367.767,1773
2025-10-16 22:30:00+00:00,4367.796,4367.821,4356.704,4356.704,2312
2025-10-16 22:35:00+00:00,4356.646,4359.523,4343.012,4354.066,4322
2025-10-16 22:40:00+00:00,4354.112,4361.048,4354.112,4360.837,1676
2025-10-16 22:45:00+00:00,4360.825,4364.698,4357.203,4357.591,1725
2025-10-16 22:50:00+00:00,4357.561,4359.307,4345.927,4347.851,3367
2025-10-16 22:55:00+00:00,4347.889,4351.319,4344.002,4346.788,2487
2025-10-16 23:00:00+00:00,4346.837,4349.866,4341.797,4349.523,2924
2025-10-16 23:05:00+00:00,4349.636,4363.39,4348.621,4360.437,2391
2025-10-16 23:10:00+00:00,4360.466,4360.871,4349.345,4355.536,2048
2025-10-16 23:15:00+00:00,4355.463,4359.726,4353.231,4358.686,1662
2025-10-16 23:20:00+00:00,4358.663,4362.625,4356.023,4359.828,1392
2025-10-16 23:25:00+00:00,4359.924,4363.782,4358.235,4363.782,1235
2025-10-16 23:30:00+00:00,4363.809,4369.542,4358.938,4360.969,2403
2025-10-16 23:35:00+00:00,4361.01,4363.11,4350.078,4363.068,2694
2025-10-16 23:40:00+00:00,4363.021,4368.487,4362.785,4368.487,1468
2025-10-16 23:45:00+00:00,4368.512,4375.516,4368.467,4372.701,2536
2025-10-16 23:50:00+00:00,4372.76,4379.13,4360.407,4363.798,3461
2025-10-16 23:55:00+00:00,4363.832,4371.193,4363.356,4365.805,2701
2025-10-17 00:00:00+00:00,4365.763,4366.39,4360.687,4361.334,2511
2025-10-17 00:05:00+00:00,4361.302,4366.81,4359.305,4360.742,2492
2025-10-17 00:10:00+00:00,4360.793,4363.514,4355.06,4356.749,2204
2025-10-17 00:15:00+00:00,4356.762,4363.724,4355.94,4361.969,2167
2025-10-17 00:20:00+00:00,4362.001,4363.686,4358.541,4360.125,2239
2025-10-17 00:25:00+00:00,4360.165,4360.168,4356.437,4357.885,2638
2025-10-17 00:30:00+00:00,4357.871,4360.82,4355.509,4358.493,2127
2025-10-17 00:35:00+00:00,4358.524,4360.54,4353.488,4360.54,2197
2025-10-17 00:40:00+00:00,4360.631,4368.031,4360.631,4366.858,2242
2025-10-17 00:45:00+00:00,4366.827,4371.673,4365.195,4366.283,2533
2025-10-17 00:50:00+00:00,4366.313,4367.646,4360.955,4367.375,2331
2025-10-17 00:55:00+00:00,4367.355,4367.996,4356.379,4358.268,2573
2025-10-17 01:00:00+00:00,4358.303,4362.218,4343.789,4350.319,8604
2025-10-17 01:05:00+00:00,4350.4,4356.667,4346.684,4356.189,4812
2025-10-17 01:10:00+00:00,4356.275,4359.418,4345.361,4347.584,4364
2025-10-17 01:15:00+00:00,4347.627,4348.448,4323.93,4336.887,7344
2025-10-17 01:20:00+00:00,4336.917,4341.152,4328.012,4337.988,5184
2025-10-17 01:25:00+00:00,4337.929,4338.932,4330.085,4334.114,4179
2025-10-17 01:30:00+00:00,4334.141,4337.727,4317.866,4322.828,6562
2025-10-17 01:35:00+00:00,4322.731,4327.313,4312.715,4321.13,5945
2025-10-17 01:40:00+00:00,4321.167,4322.809,4278.793,4290.949,11071
2025-10-17 01:45:00+00:00,4290.905,4308.698,4279.685,4300.473,10350
2025-10-17 01:50:00+00:00,4300.572,4304.241,4289.195,4292.984,7266
2025-10-17 01:55:00+00:00,4292.958,4314.208,4291.196,4314.064,6352
2025-10-17 02:00:00+00:00,4314.022,4327.463,4312.218,4322.505,7043
2025-10-17 02:05:00+00:00,4322.604,4330.639,4318.884,4330.388,4534
2025-10-17 02:10:00+00:00,4330.479,4335.911,4327.083,4327.913,4241
2025-10-17 02:15:00+00:00,4327.88,4333.625,4325.069,4331.131,3836
2025-10-17 02:20:00+00:00,4331.106,4331.751,4323.037,4326.293,3769
2025-10-17 02:25:00+00:00,4326.236,4332.537,4325.285,4332.537,3014
2025-10-17 02:30:00+00:00,4332.563,4344.565,4331.397,4337.799,4424
2025-10-17 02:35:00+00:00,4337.756,4341.903,4335.987,4336.922,2731
2025-10-17 02:40:00+00:00,4336.892,4340.69,4335.13,4339.555,2409
2025-10-17 02:45:00+00:00,4339.528,4345.98,4336.553,4345.684,2939
2025-10-17 02:50:00+00:00,4345.671,4348.516,4341.584,4346.791,2275
2025-10-17 02:55:00+00:00,4346.731,4348.068,4338.684,4342.449,2308
2025-10-17 03:00:00+00:00,4342.504,4345.857,4338.707,4342.086,2697
2025-10-17 03:05:00+00:00,4342.051,4352.112,4341.987,4351.91,2104
2025-10-17 03:10:00+00:00,4351.944,4359.811,4351.431,4359.489,2669
2025-10-17 03:15:00+00:00,4359.442,4360.947,4357.667,4360.749,2396
2025-10-17 03:20:00+00:00,4360.722,4360.952,4356.083,4358.574,2311
2025-10-17 03:25:00+00:00,4358.599,4358.651,4354.863,4356.86,1501
2025-10-17 03:30:00+00:00,4356.94,4359.318,4355.139,4356.902,1836
2025-10-17 03:35:00+00:00,4356.879,4360.608,4354.541,4356.962,2073
2025-10-17 03:40:00+00:00,4357.061,4357.775,4354.231,4356.791,1337
2025-10-17 03:45:00+00:00,4356.752,4361.081,4355.355,4359.982,1195
2025-10-17 03:50:00+00:00,4360.033,4363.647,4359.896,4362.819,1306
2025-10-17 03:55:00+00:00,4362.855,4366.791,4362.459,4366.694,1627
